sec,nanosec,x,y,z,qx,qy,qz,qw,time
1742308769,97109091,-2.314024326152835,-1.1929466009873169,0.0,0.0,0.0,-0.1117099749588479,-0.9937408522822706,1742308769.097109
1742308769,116994987,-2.294920488223974,-1.188596568491788,0.0,0.0,0.0,-0.1169849197810576,-0.9931336911734592,1742308769.116995
1742308769,136997142,-2.2755886827118075,-1.1839781554611692,0.0,0.0,0.0,-0.122085106246551,-0.9925196354897812,1742308769.1369972
1742308769,157182373,-2.255644415267025,-1.178996279838264,0.0,0.0,0.0,-0.127356709394759,-0.9918569798978776,1742308769.1571825
1742308769,177112750,-2.236086535386448,-1.1738895309097446,0.0,0.0,0.0,-0.1319108884512765,-0.9912615787510352,1742308769.1771128
1742308769,197080280,-2.216788535961048,-1.1686608236879883,0.0,0.0,0.0,-0.1356749899918932,-0.9907533987278064,1742308769.1970804
1742308769,217062562,-2.1974963256674256,-1.1632760454249471,0.0,0.0,0.0,-0.1384652113097274,-0.9903672981560692,1742308769.2170625
1742308769,237158703,-2.177779179137608,-1.1576527379138877,0.0,0.0,0.0,-0.1413202893273155,-0.9899639265268426,1742308769.2371588
1742308769,257156473,-2.158362925166148,-1.151993965338612,0.0,0.0,0.0,-0.1442584043040824,-0.989540051128624,1742308769.2571564
1742308769,277068802,-2.139098575095693,-1.1462551591557004,0.0,0.0,0.0,-0.1474222007047651,-0.9890736548606296,1742308769.2770689
1742308769,297093261,-2.1193799706328784,-1.1402434555447516,0.0,0.0,0.0,-0.1506652818197799,-0.9885848334129784,1742308769.2970932
1742308769,317078327,-2.100046184322499,-1.1342101872826027,0.0,0.0,0.0,-0.1538499348973672,-0.9880942250271862,1742308769.3170784
1742308769,337066594,-2.081024198228091,-1.1281394222673844,0.0,0.0,0.0,-0.1574748846224346,-0.987522992498479,1742308769.3370667
1742308769,357180303,-2.0619885513812988,-1.1219099937843673,0.0,0.0,0.0,-0.1611089220016278,-0.9869366318317876,1742308769.3571804
1742308769,371999971,-2.0479714816357597,-1.117208373856515,0.0,0.0,0.0,-0.1640609455522302,-0.9864502045944884,1742308769.372
1742308769,397131075,-2.024468561984716,-1.1091682279973512,0.0,0.0,0.0,-0.1691693351412705,-0.9855870007502436,1742308769.397131
