sec,nanosec,ax,ay,az,gx,gy,gz,time
1742308750,436714309,0.1240234375,0.05712890625,1.05419921875,0.79345703125,9.6435546875,32.5927734375,1742308750.4367144
1742308750,456758647,-0.033203125,0.0517578125,1.02685546875,6.16455078125,0.67138671875,33.0810546875,1742308750.4567587
1742308750,476863338,0.0146484375,0.06005859375,1.0078125,-0.67138671875,-0.30517578125,37.04833984375,1742308750.4768634
1742308750,496877114,0.07080078125,0.0234375,1.130859375,6.34765625,2.685546875,41.68701171875,1742308750.4968772
1742308750,516690020,0.0810546875,0.03955078125,1.1884765625,14.34326171875,6.40869140625,39.85595703125,1742308750.51669
1742308750,536742582,-0.0224609375,0.076171875,1.06884765625,1.77001953125,3.11279296875,43.64013671875,1742308750.5367427
1742308750,556728550,0.00537109375,0.0283203125,0.9296875,-3.23486328125,3.96728515625,46.56982421875,1742308750.5567286
1742308750,576980606,0.0234375,-0.00390625,0.79736328125,0.1220703125,-2.01416015625,46.875,1742308750.5769806
1742308750,596879723,0.18505859375,0.07421875,0.85107421875,-3.47900390625,2.38037109375,43.51806640625,1742308750.5968797
1742308750,616768695,0.03173828125,0.009765625,1.16162109375,-2.5634765625,0.0,40.4052734375,1742308750.6167686
1742308750,636747558,0.02880859375,0.02392578125,1.0478515625,2.38037109375,2.8076171875,43.0908203125,1742308750.6367476
1742308750,656729366,-0.03564453125,0.029296875,1.0126953125,6.103515625,-0.48828125,44.49462890625,1742308750.6567295
1742308750,677028496,0.07080078125,0.11669921875,0.91552734375,1.708984375,5.0048828125,42.78564453125,1742308750.6770284
1742308750,696806872,0.01953125,0.07666015625,0.970703125,-3.60107421875,1.64794921875,45.47119140625,1742308750.696807
1742308750,717380987,-0.0458984375,0.02685546875,1.04345703125,-0.67138671875,-0.48828125,48.64501953125,1742308750.717381
1742308750,737044704,0.0107421875,0.0009765625,1.1201171875,5.06591796875,2.74658203125,49.560546875,1742308750.7370448
1742308750,756796168,0.0517578125,0.02099609375,1.1513671875,-0.244140625,4.39453125,49.01123046875,1742308750.7567961
1742308750,776949021,0.00634765625,0.0263671875,1.0810546875,-2.86865234375,5.9814453125,51.45263671875,1742308750.776949
1742308750,797147860,0.09765625,0.04736328125,0.978515625,2.8076171875,5.31005859375,50.23193359375,1742308750.7971478
1742308750,816812793,0.05078125,0.1533203125,0.87158203125,0.1220703125,-1.15966796875,46.875,1742308750.8168128
1742308750,837027728,0.07666015625,0.14111328125,0.97216796875,1.28173828125,1.40380859375,44.189453125,1742308750.8370278
1742308750,856934653,0.08349609375,0.0078125,1.15576171875,10.498046875,10.6201171875,41.19873046875,1742308750.8569345
1742308750,876789960,0.00341796875,0.095703125,0.89208984375,3.72314453125,5.06591796875,38.818359375,1742308750.87679
1742308750,896867003,0.009765625,0.10302734375,0.8896484375,0.54931640625,0.9765625,38.75732421875,1742308750.896867
1742308750,916770472,-0.0302734375,0.08056640625,0.9716796875,5.2490234375,3.35693359375,36.56005859375,1742308750.9167705
1742308750,936799865,-0.00634765625,0.103515625,0.9794921875,0.54931640625,0.67138671875,33.69140625,1742308750.9367998
1742308750,956767336,-0.00048828125,0.1015625,1.0283203125,-3.96728515625,1.953125,33.02001953125,1742308750.9567673
1742308750,976887996,0.04052734375,0.13623046875,0.93115234375,-1.0986328125,1.0986328125,32.470703125,1742308750.976888
1742308750,996886156,0.0205078125,0.17431640625,0.83984375,6.591796875,0.6103515625,27.16064453125,1742308750.9968863
1742308751,16873746,0.01953125,0.13134765625,0.7490234375,-3.173828125,3.5400390625,22.216796875,1742308751.0168738
1742308751,36703535,0.005859375,0.0546875,0.89208984375,-8.11767578125,4.94384765625,22.94921875,1742308751.0367036
1742308751,56634511,-0.0712890625,0.046875,1.12841796875,-1.46484375,0.06103515625,22.0947265625,1742308751.0566344
